comparison of the two following files
reference video: ../case_1_ref_video.mp4
video to be compared to reference: packet_loss_simulation_769_4video.mp4
mse_avg: 1390.13371985
nrsme_avg: 0.175566171956
psnr_avg: 22.8226039789
ssim_avg: 0.756281741844
last frame which could be compared: 600
['frame_num', 'MSE', 'NRSME', 'PSNR', 'SSIM']
0,0.0,2154.0164809992284,0.19527637857176355,14.798313389813242,0.9397046308555635
0,1.0,2154.0251851851854,0.1952757134666289,14.798295840401128,0.9397026887880412
0,2.0,2154.0251851851854,0.1952757134666289,14.798295840401128,0.9397026887880412
0,3.0,2154.107742091049,0.19528203936036884,14.798129392386317,0.9396879181026928
0,4.0,2154.096349344136,0.19528656671065556,14.798152361619032,0.9396872702056294
0,5.0,2154.0974300733023,0.1952958845529175,14.798150182725802,0.9396851013062254
0,6.0,2154.099072627315,0.19530639820115137,14.798146871121311,0.9396860371899888
0,7.0,2154.1080213155865,0.1953146676805546,14.798128829435516,0.93968582857733
0,8.0,2154.099949363426,0.19531738537872273,14.798145103507267,0.9396852582225275
0,9.0,2154.099269386574,0.1953178559000875,14.798146474428988,0.9396828178392599
0,10.0,2154.099972511574,0.19531517189055314,14.7981450568376,0.9396855433397802
0,11.0,2154.1084076003085,0.19530974526917066,14.798128050638415,0.939685459008607
0,12.0,2154.1001692708332,0.19530414321248374,14.79814466014544,0.9396852292600988
0,13.0,2154.0992317708333,0.1953005311003387,14.798146550267223,0.9396836810223853
0,14.0,2154.100218460648,0.19529729136202562,14.798144560972407,0.9396853065296763
0,15.0,2154.1086906828705,0.19529577272042822,14.798127479909542,0.9396854091616554
0,16.0,2154.100659722222,0.19529389289404184,14.798143671332058,0.9396841363059225
0,17.0,2154.101199845679,0.19529355661377942,14.798142582373629,0.9396808863942605
0,18.0,2154.1113671875,0.19529344679396815,14.798122083754397,0.9396817256295434
0,19.0,2154.109683641975,0.19529215244501627,14.798125477983815,0.9396810068560072
0,20.0,2154.102833719136,0.1952920734528351,14.798139288276035,0.9396799981661039
0,21.0,0.0,0.0,50.0,1.0
0,22.0,0.0,0.0,50.0,1.0
0,23.0,0.0,0.0,50.0,1.0
0,24.0,0.0,0.0,50.0,1.0
0,25.0,0.0,0.0,50.0,1.0
0,26.0,0.0,0.0,50.0,1.0
0,27.0,0.0,0.0,50.0,1.0
0,28.0,0.0,0.0,50.0,1.0
0,29.0,0.0,0.0,50.0,1.0
0,30.0,0.0,0.0,50.0,1.0
0,31.0,0.0,0.0,50.0,1.0
0,32.0,0.0,0.0,50.0,1.0
0,33.0,0.0,0.0,50.0,1.0
0,34.0,0.0,0.0,50.0,1.0
0,35.0,0.0,0.0,50.0,1.0
0,36.0,0.0,0.0,50.0,1.0
0,37.0,0.0,0.0,50.0,1.0
0,38.0,0.0,0.0,50.0,1.0
0,39.0,0.0,0.0,50.0,1.0
0,40.0,0.0,0.0,50.0,1.0
0,41.0,0.0,0.0,50.0,1.0
0,42.0,0.0,0.0,50.0,1.0
0,43.0,0.0,0.0,50.0,1.0
0,44.0,0.0,0.0,50.0,1.0
0,45.0,0.0,0.0,50.0,1.0
0,46.0,0.0,0.0,50.0,1.0
0,47.0,0.0,0.0,50.0,1.0
0,48.0,0.0,0.0,50.0,1.0
0,49.0,0.0,0.0,50.0,1.0
0,50.0,0.0,0.0,50.0,1.0
0,51.0,0.0,0.0,50.0,1.0
